Availability,Context_Identifier,Execution_Id,Feed_Code,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,color,description,material,name,price,product_id,size
OutofStock,/hk-en/fine-jewellery/camelia/c/3x2x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fine-jewellery/p/J2672/fil-de-camelia-earrings/,Hong Kong S.A.R,,"18K white gold, diamonds",White gold,Fil de Camélia earrings,"HKD 128,300",J2672,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120870/gabrielle-chanel-hair-mist/,Hong Kong S.A.R,,HAIR MIST,,GABRIELLE CHANEL,HKD 460,120870,
OutofStock,/hk-en/fragrance/bath-and-body/c/7x1x7/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120940/gabrielle-chanel-moisturising-body-lotion/,Hong Kong S.A.R,,MOISTURISING BODY LOTION,,GABRIELLE CHANEL,HKD 575,120940,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120930/gabrielle-chanel-deodorant-spray/,Hong Kong S.A.R,,DEODORANT SPRAY,,GABRIELLE CHANEL,HKD 390,120930,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120400/gabrielle-chanel-eau-de-parfum-twist-and-spray/,Hong Kong S.A.R,,EAU DE PARFUM TWIST AND SPRAY,,GABRIELLE CHANEL,"HKD 1,250",120400,"3x20 ml ,3x20 ml Refill "
OutofStock,/hk-en/fragrance/bath-and-body/c/7x1x7/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120960/gabrielle-chanel-foaming-shower-gel/,Hong Kong S.A.R,,FOAMING SHOWER GEL,,GABRIELLE CHANEL,HKD 425,120960,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120525/gabrielle-chanel-eau-de-parfum-spray/,Hong Kong S.A.R,,EAU DE PARFUM SPRAY,,GABRIELLE CHANEL,"HKD 1,490",120525,"100 ml ,35 ml ,50 ml "
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/120630/gabrielle-chanel-essence-eau-de-parfum-spray/,Hong Kong S.A.R,,ESSENCE EAU DE PARFUM SPRAY,,GABRIELLE CHANEL,"HKD 1,490",120630,"100 ml ,50 ml "
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116260/coco-mademoiselle-leau-privee-night-fragrance/,Hong Kong S.A.R,,L'EAU PRIVÉE - NIGHT FRAGRANCE,,COCO MADEMOISELLE ,"HKD 1,210",116260,"100 ml ,50 ml "
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116600/coco-mademoiselle-eau-de-parfum-intense-mini-twist-and-spray/,Hong Kong S.A.R,,EAU DE PARFUM INTENSE MINI TWIST AND SPRAY,,COCO MADEMOISELLE ,HKD 860,116600,"3 x 7 ml ,3 x 7 ml Refill "
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116817/coco-mademoiselle-le-gel-hair-and-body-shower-gel/,Hong Kong S.A.R,,LE GEL - HAIR AND BODY SHOWER GEL,,COCO MADEMOISELLE ,HKD 320,116817,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116090/coco-mademoiselle-parfum-grand-extrait/,Hong Kong S.A.R,,PARFUM GRAND EXTRAIT,,COCO MADEMOISELLE,"HKD 99,000",116090,"900 ml ,225 ml "
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116850/coco-mademoiselle-fresh-moisture-mist/,Hong Kong S.A.R,,FRESH MOISTURE MIST,,COCO MADEMOISELLE,HKD 400,116850,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116990/coco-mademoiselle-fresh-hair-mist/,Hong Kong S.A.R,,FRESH HAIR MIST,,COCO MADEMOISELLE,HKD 420,116990,
OutofStock,/hk-en/fragrance/bath-and-body/c/7x1x7/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116945/coco-mademoiselle-moisturising-body-lotion/,Hong Kong S.A.R,,MOISTURISING BODY LOTION,,COCO MADEMOISELLE,HKD 525,116945,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116830/coco-mademoiselle-fresh-body-cream/,Hong Kong S.A.R,,FRESH BODY CREAM,,COCO MADEMOISELLE,HKD 865,116830,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116020/coco-mademoiselle-extrait-bottle/,Hong Kong S.A.R,,EXTRAIT BOTTLE,,COCO MADEMOISELLE,"HKD 1,120",116020,"7.5 ml ,15 ml "
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116860/coco-mademoiselle-fresh-deodorant-spray/,Hong Kong S.A.R,,FRESH DEODORANT SPRAY,,COCO MADEMOISELLE,HKD 360,116860,
OutofStock,/hk-en/fragrance/bath-and-body/c/7x1x7/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116965/coco-mademoiselle-foaming-shower-gel/,Hong Kong S.A.R,,FOAMING SHOWER GEL,,COCO MADEMOISELLE,HKD 390,116965,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116460/coco-mademoiselle-eau-de-toilette-spray/,Hong Kong S.A.R,,EAU DE TOILETTE SPRAY,,COCO MADEMOISELLE,"HKD 1,210",116460,"100 ml ,50 ml "
OutofStock,/hk-en/skincare/eyes-lips/c/6x1x2/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/skincare/p/147890/sublimage-lessence-fondamentale-yeux-redefining-and-radiance-renewing-eye-serum/,Hong Kong S.A.R,,REDEFINING AND RADIANCE-RENEWING EYE SERUM,,SUBLIMAGE L'ESSENCE FONDAMENTALE YEUX ,"HKD 1,910",147890,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116910/coco-mademoiselle-fresh-bath-soap/,Hong Kong S.A.R,,FRESH BATH SOAP,,COCO MADEMOISELLE,HKD 235,116910,
OutofStock,/hk-en/fragrance/women/c/7x1x1/,,aeid5473,aeid5473_chanel,2022-11-03 14:53:54.091634,https://www.chanel.com,https://www.chanel.com/hk-en/fragrance/p/116030/coco-mademoiselle-eau-de-toilette-twist-and-spray/,Hong Kong S.A.R,,EAU DE TOILETTE TWIST AND SPRAY,,COCO MADEMOISELLE,"HKD 1,000",116030,
